metal_ion,SMILES,pKa_num,pKa_value,predicted_positions
Ni2+,OC(=O)COc1ccccc1,1,[0.3],[0]
Ni2+,OC(=O)COc1ccccc1C(O)=O.OC(=O)COc2ccccc2C(O)=O,1,[2.0],[0]
Ni2+,OC(=O)CSCCSCC(O)=O,1,[4.49],[10]
Ni2+,OC(=O)CSSCC(O)=O,1,[1.8],[0]
Ni2+,OC(=O)CSc1ccccc1,1,[0.7],[0]
Ni2+,OC(=O)CSc1ccccc1C(O)=O.OC(=O)CSc2ccccc2C(O)=O,1,[1.9],[12]
Ni2+,OC(=O)C[Se]CC(O)=O,1,[2.96],[0]
Ni2+,OC(=O)[C@@H]1CCC(=O)N1,1,[1.5],[0]
Ni2+,OC(=O)[C@H](CS)NCCN[C@@H](CS)C(O)=O,1,[24.83],[5]
Ni2+,OC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]2CCCN2,1,[-4.25],[18]
Ni2+,OC(=O)[P](O)(O)=O,1,[5.39],[0]
Ni2+,OC(=O)\C=C/C(O)=O,1,[2.0],[6]
Ni2+,OC(=O)c1ccc(Br)cc1C(O)=O,1,[2.05],[11]
Ni2+,OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,1,[1.86],[8]
Ni2+,OC(=O)c1ccc(cc1C(O)=O)[N+]([O-])=O,1,[1.65],[0]
Ni2+,OC(=O)c1cccc(Br)c1C(O)=O,1,[2.1],[0]
Ni2+,OC(=O)c1cccc(C(O)=O)c1C(O)=O,1,[2.86],[0]
Ni2+,OC(=O)c1cccc(Cl)c1C(O)=O,1,[2.02],[0]
Ni2+,OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,1,[1.72],[10]
Ni2+,OC(=O)c1ccccc1C(O)=O,1,[2.17],[0]
Ni2+,OC(=S)C(O)=S,1,[16.1],[0]
Ni2+,OC(Cc1ccccn1)c2ccccc2,1,[1.65],[8]
Ni2+,OC1=C(Cl)C(=O)C(=C(Cl)C1=O)O,1,[4.3],[0]
Ni2+,OC1=CC=CC=CC1=O,1,[5.97],[0]
Ni2+,OC1=COC(=CC1=O)CCl,1,[4.79],[0]
Ni2+,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,1,[4.57],[18]
Ni2+,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)n2cnc3C(=O)N=CNc23,1,[4.62],[14]
Ni2+,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,1,[3.5],[10]
Ni2+,OCC1=CC(=O)C(=C(I)O1)O,1,[4.61],[10]
Ni2+,OCCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,1,[17.1],[13]
Ni2+,OCCN(CCO)Cc1ccccn1,1,[7.34],[13]
Ni2+,OCCN(CCO)c1cc(ccc1C(O)=O)C(O)=O,1,[3.51],[17]
Ni2+,OCCNCCc1ccccn1,1,[7.1],[11]
Ni2+,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,1,[1.82],[11]
Ni2+,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3C(=O)NC(=O)Nc23,1,[2.09],[9]
Ni2+,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(O)ncnc23,1,[1.3],[14]
Ni2+,ON1CCOCCOCCN(O)C(=O)CCNCCOCCOCCNCCC1=O,1,[10.82],[25]
Ni2+,OP(O)O,1,[3.6],[3]
Ni2+,O[C@@H]([C@H](O)C(O)=O)C(O)=O,1,[2.6],[5]
Ni2+,O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@@H](O)C=O,1,[1.99],[5]
Ni2+,O[P](O)(=O)C1CCCCN1,1,[5.89],[0]
Ni2+,O[P](O)(=O)CCl,1,[1.81],[5]
Ni2+,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,1,[7.4],[2]
Ni2+,O[P](O)([O-])=O,1,[3.99],[0]
Ni2+,Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,1,[6.15],[0]
Ni2+,Oc1cccc[n+]1[O-],1,[5.1],[6]
Ni2+,SC(S)=C(C#N)C#N,1,[12.2],[2]
Ni2+,SC(S)=C(C#N)c1ccccc1,1,[20.3],[0]
Ni2+,[O-][N+](=O)C=C(S)S,1,[14.4],[6]
Ni2+,[O-][N+](=O)c1ccc(O[P]([O-])([O-])=O)cc1,1,[1.59],[12]
Ni2+,[O-][P]([O-])(=O)O[P]([O-])(=O)Oc1ccccc1,1,[3.51],[11]
Ni2+,[O-][P]([O-])(=O)Oc1cccc2ccccc12,1,[1.57],[13]
Ni2+,[O-][P]([O-])(=O)Oc1ccccc1,1,[1.91],[7]
Ni2+,[O-][n+]1ccccc1S,1,[5.1],[1]
Ni2+,[OH-],1,[3.6],[]
Ni2+,c1ccncc1,1,[1.88],[3]
Ni2+,s1cccc1c2ccncc2,1,[1.91],[8]
Ni2+,s1cncc1c2ccccn2,1,[1.35],[10]
Ni2+,CC(=O)CN(CC(O)=O)CC(O)=O,2,"[7.43, 12.7]","[4, 7]"
Ni2+,CC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2,"[2.94, 5.24]","[18, 20]"
Ni2+,CC(=O)NO,2,"[5.19, 9.26]","[4, 3]"
Ni2+,CC(C)(N)C(=O)NC(C)(C)C(O)=O,2,"[3.51, 6.24]","[3, 11]"
Ni2+,CC(C)(N)[P](O)(O)=O,2,"[5.65, 10.98]","[3, 6]"
Ni2+,CC(C)C1=CC(=O)C(=CC=C1)O,2,"[5.9, 11.1]","[11, 10]"
Ni2+,CC(C)C[C@H](N)C(=O)NCC(=O)NCC(O)=O,2,"[3.0, 5.4]","[5, 15]"
Ni2+,CC(C)C[C@H](N)C(=O)NCC(O)=O,2,"[-6.4, -3.44]","[5, 11]"
Ni2+,CC(C)C[C@H](N)C(=O)NO,2,"[6.18, 13.15]","[5, 9]"
Ni2+,CC(C)C[C@H](N)C(=O)N[C@@H](C)C(O)=O,2,"[3.36, 5.97]","[5, 12]"
Ni2+,CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,2,"[2.94, 5.0]","[5, 18]"
Ni2+,CC(C)C[C@H](N)C(=O)N[C@H](C)C(O)=O,2,"[3.34, 6.15]","[5, 12]"
Ni2+,CC(C)C[C@H](NC(=O)CNC(=O)CN)C(O)=O,2,"[3.7, 7.0]","[13, 15]"
Ni2+,CC(C)C[C@H](NC(=O)[C@@H](C)N)C(O)=O,2,"[3.52, 6.72]","[10, 12]"
Ni2+,CC(C)C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O,2,"[2.69, 5.36]","[9, 18]"
Ni2+,CC(C)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O,2,"[3.08, 6.08]","[8, 17]"
Ni2+,CC(C)[C@H](N)C(=O)N[C@@H](C(C)C)C(O)=O,2,"[3.06, 5.8]","[4, 13]"
Ni2+,CC(C)[C@H](N)C(=O)N[C@@H](C)C(O)=O,2,"[3.47, 6.28]","[4, 11]"
Ni2+,CC(C)[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,2,"[3.19, 5.39]","[4, 17]"
Ni2+,CC(C)[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(O)=O,2,"[3.24, 6.32]","[4, 17]"
Ni2+,CC(C)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O,2,"[2.77, 5.21]","[8, 17]"
Ni2+,CC(N)CCN,2,"[-10.49, 6.28]","[5, 2]"
Ni2+,CCC(N)C(O)=O,2,"[-9.67, 5.3]","[3, 5]"
Ni2+,CCCC[C@H](N)C(O)=O,2,"[-9.8, 5.35]","[5, 7]"
Ni2+,CCCN(CCC[S](O)(=O)=O)c1ccc(N=O)c(O)c1,2,"[7.82, 19.7]","[18, 3]"
Ni2+,CCC[C@H](N)C(O)=O,2,"[-9.75, 5.35]","[4, 6]"
Ni2+,CCNCCNCC,2,"[5.52, 7.9]","[5, 2]"
Ni2+,CCOC(=O)CN,2,"[2.49, 4.58]","[6, 4]"
Ni2+,CCON=C(C)C=NO,2,"[8.37, 17.79]","[8, 7]"
Ni2+,CN1CCN(C)CCN(C)CC1,2,"[12.3, 22.5]","[8, 1]"
Ni2+,CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O,2,"[8.57, 15.57]","[20, 23]"
Ni2+,CNCCSCCOCCSCCNC,2,"[4.78, 8.0]","[13, 1]"
Ni2+,CNCCc1c[nH]cn1,2,"[5.86, 9.42]","[1, 8]"
Ni2+,COC(=O)C(N)CO,2,"[-4.35, 2.37]","[5, 4]"
Ni2+,COc1ccc(NCC(O)=O)cc1,2,"[5.05, 9.2]","[9, 6]"
Ni2+,CSCC[C@H](N)C(=O)NCC(O)=O,2,"[3.33, 5.88]","[5, 11]"
Ni2+,CSCC[C@H](N)C(=O)N[C@@H](C(C)C)C(O)=O,2,"[3.21, 6.31]","[5, 14]"
Ni2+,CSCC[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,2,"[3.13, 5.78]","[5, 18]"
Ni2+,CSCC[C@H](N)C(=O)N[C@H](C(C)C)C(O)=O,2,"[3.23, 6.26]","[5, 14]"
Ni2+,CSCC[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(O)=O,2,"[3.51, 6.44]","[5, 18]"
Ni2+,CSCC[C@H](NC(=O)CN)C(O)=O,2,"[-7.61, 4.15]","[9, 11]"
Ni2+,CSCC[C@H](NC(=O)[C@@H](N)Cc1c[nH]cn1)C(O)=O,2,"[6.7, 12.13]","[9, 15]"
Ni2+,CSCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O,2,"[2.68, 5.24]","[9, 18]"
Ni2+,C[C@@H](NC(=O)[C@@H]1CCCN1)C(O)=O,2,"[4.44, 8.67]","[11, 9]"
Ni2+,C[C@H](N)C(=O)NO,2,"[-14.13, 6.76]","[2, 6]"
Ni2+,C[C@H](N)C(=O)N[C@@H](C)C(O)=O,2,"[3.51, 6.56]","[2, 9]"
Ni2+,C[C@H](N)C(=O)N[C@H](C)C(O)=O,2,"[-6.92, -3.9]","[2, 9]"
Ni2+,C[C@H](NC(=O)[C@@H]1CCCN1)C(O)=O,2,"[4.41, 7.88]","[11, 9]"
Ni2+,C[C@H](O)[C@H](N)C(O)=O,2,"[5.37, 9.82]","[4, 6]"
Ni2+,Cc1ccc(cc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,2,"[5.2, 7.27]","[23, 14]"
Ni2+,Cc1ccc2ccc3ccc(C)nc3c2n1,2,"[5.0, 8.5]","[15, 12]"
Ni2+,Cc1ncc(CO)c(CN)c1O,2,"[6.0, 10.92]","[9, 11]"
Ni2+,N,2,"[2.73, 4.89]",[]
Ni2+,NC(C(O)C(O)C(O)CO)C(O)=O,2,"[5.39, 9.85]","[0, 11]"
Ni2+,NC(CO)(CO)CO,2,"[2.63, 4.6]","[0, 7]"
Ni2+,NC1CONC1=O,2,"[4.02, 7.23]","[0, 4]"
Ni2+,NCC(=O)NCC(=O)NCC(=O)NCC(O)=O,2,"[3.64, 6.48]","[0, 15]"
Ni2+,NCC(=O)NCC(=O)NCC(=O)NO,2,"[5.2, 9.37]","[0, 13]"
Ni2+,NCC(=O)NCC(=O)NCC(N)=O,2,"[3.42, 6.29]","[0, 11]"
Ni2+,NCC(=O)NCC(=O)NCC(O)=O,2,"[3.7, 6.79]","[0, 11]"
Ni2+,NCC(=O)NCC(=O)NO,2,"[5.88, 10.23]","[0, 9]"
Ni2+,NCC(=O)NO,2,"[6.6, 13.1]","[0, 5]"
Ni2+,NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2,"[4.68, 9.62]","[0, 11]"
Ni2+,NCC(CN)(CN)CN.NCC(CN)(CN)CN,2,"[10.73, 18.8]","[9, 8]"
Ni2+,NCC(N)CN,2,"[9.27, 17.31]","[0, 5]"
Ni2+,NCC(O)CN,2,"[5.58, 9.9]","[0, 5]"
Ni2+,NCCC(=O)NCCC(O)=O,2,"[3.94, 6.49]","[0, 9]"
Ni2+,NCCNCCO.NCCNCCO,2,"[6.84, 12.39]","[0, 7]"
Ni2+,NCCS,2,"[9.43, 19.3]","[0, 3]"
Ni2+,NNC(N)=S,2,"[4.94, 7.46]","[0, 1]"
Ni2+,NNC(N)=[Se],2,"[3.46, 5.27]","[0, 1]"
Ni2+,N[C@@H](CC(N)=O)C(O)=O,2,"[5.68, 10.28]","[0, 7]"
Ni2+,N[C@@H](CC(O)=O)C(O)=O,2,"[7.16, 12.42]","[0, 4]"
Ni2+,N[C@@H](CCC(N)=O)C(O)=O,2,"[5.16, 9.42]","[0, 8]"
Ni2+,N[C@@H](CCC(O)=O)C(O)=O,2,"[5.61, 9.82]","[0, 5]"
Ni2+,N[C@@H](CO)C(=O)NCC(O)=O,2,"[3.25, 5.73]","[0, 9]"
Ni2+,N[C@@H](CO)C(=O)NO,2,"[7.08, 13.39]","[0, 7]"
Ni2+,N[C@@H](CO[P](O)(O)=O)C(O)=O,2,"[6.35, 10.96]","[0, 5]"
Ni2+,N[C@@H](CS)C(=O)NCC(O)=O,2,"[7.94, 17.77]","[0, 3]"
Ni2+,N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,2,"[6.83, 12.35]","[0, 7]"
Ni2+,N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc2ccccc2)C(O)=O,2,"[6.84, 12.53]","[0, 20]"
Ni2+,N[C@@H](Cc1ccccc1)C(O)=O,2,"[5.15, 9.5]","[0, 10]"
Ni2+,N[C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,2,"[3.2, 5.85]","[0, 9]"
Ni2+,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,2,"[2.95, 5.62]","[0, 3]"
Ni2+,N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O,2,"[2.7, 5.05]","[0, 9]"
Ni2+,OC(=O)C(O)=O,2,"[4.16, 7.58]","[4, 0]"
Ni2+,OC(=O)C1(CCC1)C(O)=O,2,"[2.27, 3.3]","[0, 8]"
Ni2+,OC(=O)C1(O)CCCC1,2,"[1.82, 3.12]","[0, 4]"
Ni2+,OC(=O)CC(O)(CC(O)=O)C(O)=O,2,"[5.346666666666667, 8.355]","[0, 11]"
Ni2+,OC(=O)CC(O)=O,2,"[3.24, 4.94]","[5, 0]"
Ni2+,OC(=O)CC(S)C(O)=O,2,"[-13.9, 7.6]","[5, 0]"
Ni2+,OC(=O)CN(CC(O)=O)C1C(=O)NC(=O)NC1=O,2,"[13.655, 17.3]","[4, 0]"
Ni2+,OC(=O)CN(CC(O)=O)CC(=O)c1ccccc1,2,"[8.12, 13.84]","[4, 0]"
Ni2+,OC(=O)CN(CC(O)=O)CC(=O)c1sccc1,2,"[8.14, 13.92]","[4, 13]"
Ni2+,OC(=O)CN(CC(O)=O)Cc1ccccn1,2,"[12.56, 16.3]","[4, 15]"
Ni2+,OC(=O)CNc1ccc(cc1)[S](O)(=O)=O,2,"[5.11, 8.83]","[0, 4]"
Ni2+,OC(=O)CNc1cccc2cccnc12,2,"[3.8, 7.7]","[13, 0]"
Ni2+,OC(=O)CNc1ccccc1,2,"[3.8400000000000003, 9.08]","[0, 4]"
Ni2+,OC(=O)CNc1ccccc1C(O)=O.OC(=O)CNc2ccccc2C(O)=O,2,"[4.45, 7.6]","[26, 12]"
Ni2+,OC(=O)CSCC(O)=O,2,"[4.3, 7.01]","[0, 7]"
Ni2+,OC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]2CCCN2,2,"[4.05, 8.65]","[0, 18]"
Ni2+,OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)[S](O)(=O)=O,2,"[6.17, 10.22]","[9, 0]"
Ni2+,OCc1ccccn1,2,"[2.79, 5.39]","[7, 0]"
Ni2+,ON=C(c1occc1)C(=NO)c2occc2,2,"[8.2, 14.9]","[10, 0]"
Ni2+,ONC1=C(CCCC1)N=O,2,"[10.8, 21.5]","[0, 1]"
Ni2+,ONC1=C(CCCCC1)N=O,2,"[11.0, 21.9]","[0, 1]"
Ni2+,O[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O,2,"[7.86, 11.61]","[11, 0]"
Ni2+,O[P](O)(=O)O[P](O)(O)=O,2,"[6.475, 7.2]","[6, 7]"
Ni2+,SC#N,2,"[-2.18, 1.45]","[0, 2]"
Ni2+,[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C\2C=C(c3cccnc3C2=O)[S]([O-])(=O)=O)c4ccccc14,2,"[-15.42, -7.57]","[19, 10]"
Ni2+,c1ccc(cc1)c2c3ccccc3c(c4ccccc4)c5ccccc25,2,"[9.3, 16.6]","[11, 22]"
Ni2+,CC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,3,"[2.9, 5.12, 6.8]","[10, 12, 8]"
Ni2+,CC(C)(N)CN,3,"[6.64, 12.3, 14.5]","[3, 5, 0]"
Ni2+,CC(C)[C@H](N)C(=O)NCC(O)=O,3,"[3.0, 5.2, 6.1]","[4, 10, 7]"
Ni2+,CC(C)[C@H](N)C(O)=O,3,"[5.3, 9.65, 12.2]","[4, 6, 3]"
Ni2+,CC(N)CN,3,"[7.34, 13.51, 17.82]","[4, 2, 1]"
Ni2+,CCC(=O)NO,3,"[5.3, 9.2, 11.4]","[5, 4, 3]"
Ni2+,CCC(N)CN,3,"[-19.09, -13.91, 7.29]","[5, 3, 2]"
Ni2+,CCN1C=CC(=O)C(=C1CC)O,3,"[7.07, 12.11, 15.65]","[11, 2, 0]"
Ni2+,CCOC(=O)CNC(=O)CN,3,"[3.65, 6.6, 8.6]","[10, 6, 4]"
Ni2+,CC[C@H](C)[C@H](N)C(O)=O,3,"[5.4, 9.7, 12.7]","[5, 7, 4]"
Ni2+,CN1C=CC(=O)C(=C1C)O,3,"[6.92, 12.13, 14.67]","[9, 1, 0]"
Ni2+,CNCCNC,3,"[6.81, 10.75, 13.1]","[1, 4, 0]"
Ni2+,CNCc1ccccn1,3,"[6.71, 12.0, 14.7]","[8, 1, 7]"
Ni2+,COC(=O)[C@@H](N)CS,3,"[7.6, 17.24, 24.3]","[5, 7, 4]"
Ni2+,COC(=O)[C@@H](N)Cc1c[nH]cn1,3,"[6.15, 11.1, 14.0]","[5, 11, 9]"
Ni2+,C[C@@H](O)[C@H](N)C(O)=O,3,"[5.46, 9.99, 13.2]","[4, 6, 3]"
Ni2+,C[C@H](N)C(O)=O,3,"[5.36, 9.78, 12.81]","[2, 4, 1]"
Ni2+,Cc1c(C)c2cccnc2c3ncccc13,3,"[8.25, 16.6, 24.8]","[8, 11, 7]"
Ni2+,Cc1cc2cccnc2c3ncccc13,3,"[8.3, 17.0, 24.7]","[7, 10, 11]"
Ni2+,Cc1ccc2ccc3cccnc3c2n1,3,"[5.95, 11.8, 16.7]","[11, 14, 10]"
Ni2+,Cc1ccnc2c1ccc3c(C)ccnc23,3,"[8.44, 16.6, 25.0]","[4, 14, 13]"
Ni2+,Clc1ccc2ccc3cccnc3c2n1,3,"[4.58, 9.26, 13.6]","[11, 14, 0]"
Ni2+,NCC(=O)NCC(N)=O,3,"[3.42, 6.21, 8.6]","[0, 7, 4]"
Ni2+,NCC(N)=O,3,"[3.8, 6.88, 9.3]","[0, 3, 4]"
Ni2+,NCC(O)=O,3,"[5.74, 10.58, 14.1]","[0, 3, 4]"
Ni2+,NCCC(O)=O,3,"[4.54, 7.87, 9.7]","[0, 4, 5]"
Ni2+,NCCCN,3,"[6.31, 10.6, 12.9]","[4, 0, 3]"
Ni2+,NCCN,3,"[7.3, 13.44, 17.51]","[3, 0, 2]"
Ni2+,NCCO,3,"[3.02, 5.3, 7.1]","[0, 3, 1]"
Ni2+,NCCc1[nH]ccn1,3,"[7.12, 12.63, 16.16]","[0, 7, 4]"
Ni2+,NCCc1c[nH]cn1,3,"[6.82, 11.92, 15.01]","[0, 7, 5]"
Ni2+,NCc1ccccn1,3,"[7.11, 13.34, 18.54]","[0, 7, 6]"
Ni2+,N[C@@H](CCO)C(O)=O,3,"[5.46, 10.01, 13.37]","[0, 6, 4]"
Ni2+,N[C@@H](CO)C(O)=O,3,"[5.4, 9.87, 13.0]","[0, 5, 3]"
Ni2+,OC(=O)c1ccccn1,3,"[6.72, 12.44, 17.07]","[8, 0, 7]"
Ni2+,OCC1=CC(=O)C(=CO1)O,3,"[5.01, 9.06, 12.3]","[9, 0, 6]"
Ni2+,ON1C=CC=CC1=O,3,"[5.16, 9.32, 12.12]","[0, 1, 2]"
Ni2+,Oc1ccc(c2cccnc12)[S](O)(=O)=O,3,"[9.06, 17.0, 23.0]","[0, 9, 12]"
Ni2+,[Na+].OC([O-])=O.Oc1c(I)cc(c2cccnc12)[S](O)(=O)=O,3,"[8.2, 15.2, 20.8]","[5, 1, 15]"
Ni2+,[O-][N+](=O)c1cc2cccnc2c3ncccc13,3,"[7.0, 13.4, 20.4]","[9, 12, 13]"
Ni2+,[nH]1ccnc1c2ccccn2,3,"[6.39, 12.61, 17.8]","[3, 10, 0]"
Ni2+,[nH]1cnc(c1)c2ccccn2,3,"[7.2, 13.95, 19.82]","[10, 0, 2]"
Ni2+,c1ccc(nc1)c2ccccn2,3,"[7.04, 13.9, 20.2]","[4, 11, 10]"
Ni2+,c1cnc2c(c1)ccc3ncccc23,3,"[8.7, 16.8, 24.4]","[2, 9, 1]"
Ni2+,s1ccnc1c2ccccn2,3,"[5.1, 9.97, 14.09]","[10, 3, 0]"
Ni2+,s1cnc(c1)c2ccccn2,3,"[5.93, 12.19, 17.52]","[10, 2, 1]"
Ni2+,[nH]1cccn1,4,"[1.87, 3.18, 3.93, 4.6]","[4, 0, 2, 0]"
Ni2+,[nH]1ccnc1,4,"[3.01, 5.53, 7.5, 8.8]","[3, 0, 2, 1]"
Pb2+,C(CN(Cc1ccccn1)Cc2ccccn2)N(Cc3ccccn3)Cc4ccccn4,1,[13.8],[31]
Pb2+,C1CCNCCNCCNCCNC1,1,[11.59],[12]
Pb2+,C1CCNCCNCCNCCNCC1,1,[9.5],[6]
Pb2+,C1CNCCNCCCNCCNC1,1,[10.9],[12]
Pb2+,C1CNCCNCCCNCCNCCNC1,1,[11.6],[15]
Pb2+,C1CNCCNCCN1,1,[10.5],[8]
Pb2+,C1CNCCSCCOCCSCCN1,1,[6.8],[14]
Pb2+,C1COCCSCCOCCOCCSCCO1,1,[3.31],[14]
Pb2+,CC(=C/C(O)=O)/C(O)=O,1,[3.3],[7]
Pb2+,CC(=O)CN(CC(O)=O)CC(O)=O,1,[7.7],[4]
Pb2+,CC(=O)[C@H]1CC[C@@]2(O)[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C,1,[19.47],[7]
Pb2+,CC(N)CN,1,[-8.62],[4]
Pb2+,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@@]3(O)[C@H]2C=C(C)C3=O)[C@@H]4C(C)(C)[C@]14OC(C)=O,1,[8.46],[20]
Pb2+,CCCCCCCCCCCCCC1=C(C)C(=O)c2c(OC)cc(OC)c(O)c2O1,1,[8.66],[27]
Pb2+,CN1CCN(C)CCN(C)CCN(C)CC1,1,[13.91],[4]
Pb2+,CN1CCN(C)CCN(CCN(C)CCN(CCN(C)CC1)Cc2ccccn2)Cc3ccccn3,1,[11.01],[28]
Pb2+,CN1CCNCCN(C)CCN(C)CCN(C)CCNCC1,1,[13.37],[4]
Pb2+,CN1CCNCCNCCN(C)CCNCCNCC1,1,[14.47],[7]
Pb2+,CN1CCSCCN(C)CCSCC1,1,[6.16],[1]
Pb2+,CNCCSCCNC,1,[5.3],[1]
Pb2+,COc1ccccc1C(O)=O,1,[1.9],[9]
Pb2+,Cc1cccc(CN(CC(O)=O)CC(O)=O)n1,1,[10.02],[7]
Pb2+,NCCCN,1,[8.16],[4]
Pb2+,NCCN1CCCN(CCN)CCC1,1,[8.47],[10]
Pb2+,NCCNCCCNCCN,1,[7.8],[10]
Pb2+,NCCNCCO.NCCNCCO,1,[5.58],[0]
Pb2+,NCCO,1,[4.1],[0]
Pb2+,NCCS,1,[10.39],[0]
Pb2+,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](O[C@@H]2CO)O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N)[C@H](N)[C@@H](O)[C@@H]1O,1,[10.96],[0]
Pb2+,NNC(N)=S,1,[2.94],[0]
Pb2+,NNC(N)=[Se],1,[2.34],[0]
Pb2+,O=C1CC(=O)NCCNCCNCCNCCN1,1,[6.62],[14]
Pb2+,OC(=O)CC(=C)C(O)=O,1,[3.1],[7]
Pb2+,OC(=O)CCC(O)=O,1,[3.1],[6]
Pb2+,OC(=O)CCCCC(O)=O,1,[2.8],[0]
Pb2+,OC(=O)CCCCCC(O)=O,1,[2.6],[9]
Pb2+,OC(=O)CCSCC(O)=O,1,[3.59],[0]
Pb2+,OC(=O)CCSCCC(O)=O,1,[2.57],[0]
Pb2+,OC(=O)CC[Se]CCC(O)=O,1,[2.58],[9]
Pb2+,OC(=O)CC[Te]CCC(O)=O,1,[2.94],[9]
Pb2+,OC(=O)CN(CC(O)=O)C1C(=O)NC(=O)NC1=O,1,[12.73],[4]
Pb2+,OC(=O)CN(CC(O)=O)Cc1ccccn1,1,[10.53],[4]
Pb2+,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,1,[18.0],[7]
Pb2+,OC(=O)CNCCNCC(O)=O,1,[10.6],[4]
Pb2+,OC(=O)COCC(O)=O,1,[4.41],[0]
Pb2+,OC(=O)COc1ccccc1,1,[1.4],[0]
Pb2+,OC(=O)COc1ccccc1C(O)=O.OC(=O)COc2ccccc2C(O)=O,1,[2.6],[14]
Pb2+,OC(=O)CSCC(O)=O,1,[3.6],[7]
Pb2+,OC(=O)CSCCSCC(O)=O,1,[3.8],[0]
Pb2+,OC(=O)CSSCC(O)=O,1,[2.4],[8]
Pb2+,OC(=O)CSc1ccccc1,1,[1.8],[0]
Pb2+,OC(=O)CSc1ccccc1C(O)=O.OC(=O)CSc2ccccc2C(O)=O,1,[2.5],[12]
Pb2+,OC(=O)C[Se]CC(O)=O,1,[3.22],[7]
Pb2+,OC(=O)[C@H](CS)NCCN[C@@H](CS)C(O)=O,1,[19.86],[5]
Pb2+,OC(C(O)C(O)=O)C(O)=O,1,[3.59],[8]
Pb2+,OCCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,1,[15.6],[6]
Pb2+,OCCNCCNCCO.OCCNCCNCCO,1,[6.12],[6]
Pb2+,OCCS,1,[6.7],[3]
Pb2+,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,1,[2.6],[11]
Pb2+,ON=O,1,[2.07],[0]
Pb2+,O[C@@H]([C@H](O)C(O)=O)C(O)=O,1,[3.12],[8]
Pb2+,O[C@H]([C@@H](O)C(O)=O)C(O)=O,1,[6.73],[8]
Pb2+,O[P](O)([O-])=O,1,[10.57],[0]
Pb2+,Oc1ccc(c2cccnc12)[S](O)(=O)=O,1,[7.77],[0]
Pb2+,S=C(NNc1ccccc1)N=Nc2ccccc2,1,[15.2],[3]
